,Unnamed,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering,nd_LogRatio,nnd_LogRatio
3604,0,21,17777.78,76.95,13,20069.44,110.8,1.62,0.21,0.2,0.8,0.679979907954606,0.4795730802618863,-0.239039127984435
3605,0,13,20069.44,110.8,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.679979907954606,-0.4795730802618862,0.23903912798443505
3606,0,21,17777.78,76.95,25,36736.11,110.8,0.84,-0.08,0.08,0.92,0.2659419787171115,-0.1743533871447778,-0.5777956744372298
3607,0,25,36736.11,110.8,21,17777.78,76.95,1.19,0.08,0.08,0.92,0.2659419787171116,0.17435338714477774,0.5777956744372299
3608,0,21,17777.78,76.95,29,40000.0,110.8,0.72,-0.14,0.13,0.87,0.22109314622161008,-0.322773392263051,-0.632540981598667
3609,0,29,40000.0,110.8,21,17777.78,76.95,1.38,0.14,0.13,0.87,0.22109314622161008,0.322773392263051,0.6325409815986669
3610,0,21,17777.78,76.95,9,17777.78,130.04,2.33,0.37,0.35,0.65,0.7688695767884036,0.8472978603872037,-0.2723744061152051
3611,0,9,17777.78,130.04,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.7688695767884036,-0.8472978603872037,0.27237440611520497
3612,0,21,17777.78,76.95,13,20069.44,130.04,1.62,0.21,0.2,0.8,0.6155557079883409,0.4795730802618863,-0.32460855130906
3613,0,13,20069.44,130.04,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.6155557079883409,-0.4795730802618862,0.32460855130906
3614,0,21,17777.78,76.95,13,22500.0,130.04,1.62,0.21,0.2,0.8,0.5852737142964752,0.4795730802618863,-0.3771802150740638
3615,0,13,22500.0,130.04,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.585273714296475,-0.4795730802618862,0.3771802150740638
3616,0,21,17777.78,76.95,25,40000.0,130.04,0.84,-0.08,0.08,0.92,0.27684648971542647,-0.1743533871447778,-0.6910692058533404
3617,0,25,40000.0,130.04,21,17777.78,76.95,1.19,0.08,0.08,0.92,0.27684648971542647,0.17435338714477774,0.6910692058533403
3618,0,21,17777.78,76.95,9,17777.78,150.82,2.33,0.37,0.35,0.65,0.712572547161679,0.8472978603872037,-0.3615974086410305
3619,0,9,17777.78,150.82,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.712572547161679,-0.8472978603872037,0.36159740864103057
3620,0,21,17777.78,76.95,9,20069.44,150.82,2.33,0.37,0.35,0.65,0.686517009008632,0.8472978603872037,-0.40947791146575624
3621,0,9,20069.44,150.82,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6865170090086322,-0.8472978603872037,0.4094779114657562
3622,0,21,17777.78,76.95,9,22500.0,150.82,2.33,0.37,0.35,0.65,0.6628401244721267,0.8472978603872037,-0.4578737288768658
3623,0,9,22500.0,150.82,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6628401244721267,-0.8472978603872037,0.4578737288768658
3624,0,21,17777.78,76.95,13,25069.44,150.82,1.62,0.21,0.2,0.8,0.5309294061359974,0.4795730802618863,-0.5066094636213883
3625,0,13,25069.44,150.82,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.5309294061359974,-0.4795730802618862,0.5066094636213883
3626,0,21,17777.78,76.95,13,27777.78,150.82,1.62,0.21,0.2,0.8,0.5156720181877492,0.4795730802618863,-0.5555316374321896
3627,0,13,27777.78,150.82,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.515672018187749,-0.4795730802618862,0.5555316374321897
3628,0,21,17777.78,76.95,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.666859968171693,0.8472978603872037,-0.4492815180952284
3629,0,9,17777.78,173.13,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.666859968171693,-0.8472978603872037,0.4492815180952285
3630,0,21,17777.78,76.95,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.6470834267555071,0.8472978603872037,-0.49322945160100273
3631,0,9,20069.44,173.13,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6470834267555071,-0.8472978603872037,0.4932294516010026
3632,0,21,17777.78,76.95,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.6288891926320136,0.8472978603872037,-0.5378224995325955
3633,0,9,22500.0,173.13,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6288891926320134,-0.8472978603872037,0.5378224995325956
3634,0,21,17777.78,76.95,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.6122168033408738,0.8472978603872037,-0.5828966475906276
3635,0,9,25069.44,173.13,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6122168033408738,-0.8472978603872037,0.5828966475906275
3636,0,21,17777.78,76.95,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.4966882559736795,0.4795730802618863,-0.6283058088905733
3637,0,13,27777.78,173.13,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4966882559736795,-0.4795730802618862,0.6283058088905733
3638,0,21,17777.78,76.95,13,30625.0,173.13,1.62,0.21,0.2,0.8,0.48659760773536487,0.4795730802618863,-0.6739195417809867
3639,0,13,30625.0,173.13,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.48659760773536487,-0.4795730802618862,0.6739195417809868
3640,0,21,17777.78,76.95,9,17777.78,196.98,2.33,0.37,0.35,0.65,0.6299007999899703,0.8472978603872037,-0.535224901339092
3641,0,9,17777.78,196.98,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6299007999899703,-0.8472978603872037,0.5352249013390918
3642,0,21,17777.78,76.95,9,20069.44,196.98,2.33,0.37,0.35,0.65,0.6147973457558502,0.8472978603872037,-0.5756256485468959
3643,0,9,20069.44,196.98,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6147973457558502,-0.8472978603872037,0.5756256485468958
3644,0,21,17777.78,76.95,9,22500.0,196.98,2.33,0.37,0.35,0.65,0.6007130340841512,0.8472978603872037,-0.6167632201594062
3645,0,9,22500.0,196.98,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.6007130340841512,-0.8472978603872037,0.6167632201594062
3646,0,21,17777.78,76.95,9,25069.44,196.98,2.33,0.37,0.35,0.65,0.5876276361322422,0.8472978603872037,-0.6584863552363014
3647,0,9,25069.44,196.98,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5876276361322422,-0.8472978603872037,0.6584863552363014
3648,0,21,17777.78,76.95,9,27777.78,196.98,2.33,0.37,0.35,0.65,0.5755020417380329,0.8472978603872037,-0.7006582754313582
3649,0,9,27777.78,196.98,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5755020417380329,-0.8472978603872037,0.7006582754313582
3650,0,21,17777.78,76.95,13,30625.0,196.98,1.62,0.21,0.2,0.8,0.4733790852458969,0.4795730802618863,-0.7431549711957659
3651,0,13,30625.0,196.98,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4733790852458969,-0.4795730802618862,0.7431549711957658
3652,0,21,17777.78,76.95,13,33611.11,196.98,1.62,0.21,0.2,0.8,0.4662686723939804,0.4795730802618863,-0.785865706802776
3653,0,13,33611.11,196.98,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4662686723939804,-0.4795730802618862,0.785865706802776
3654,0,21,17777.78,76.95,9,17777.78,222.38,2.33,0.37,0.35,0.65,0.5998856454359578,0.8472978603872037,-0.619295747526945
3655,0,9,17777.78,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5998856454359578,-0.8472978603872037,0.6192957475269452
3656,0,21,17777.78,76.95,9,20069.44,222.38,2.33,0.37,0.35,0.65,0.5882255119242982,0.8472978603872037,-0.6564986468753289
3657,0,9,20069.44,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5882255119242982,-0.8472978603872037,0.6564986468753288
3658,0,21,17777.78,76.95,9,22500.0,222.38,2.33,0.37,0.35,0.65,0.5772082485211896,0.8472978603872037,-0.6945002065641003
3659,0,9,22500.0,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5772082485211896,-0.8472978603872037,0.6945002065641003
3660,0,21,17777.78,76.95,9,25069.44,222.38,2.33,0.37,0.35,0.65,0.5668381308587273,0.8472978603872037,-0.733162297628947
3661,0,9,25069.44,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5668381308587273,-0.8472978603872037,0.7331622976289469
3662,0,21,17777.78,76.95,9,27777.78,222.38,2.33,0.37,0.35,0.65,0.5571054987685226,0.8472978603872037,-0.7723583747870546
3663,0,9,27777.78,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5571054987685226,-0.8472978603872037,0.7723583747870546
3664,0,21,17777.78,76.95,9,30625.0,222.38,2.33,0.37,0.35,0.65,0.5479908903453232,0.8472978603872037,-0.8119721746006923
3665,0,9,30625.0,222.38,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5479908903453232,-0.8472978603872037,0.8119721746006923
3666,0,21,17777.78,76.95,13,33611.11,222.38,1.62,0.21,0.2,0.8,0.45655588060569424,0.4795730802618863,-0.8518984610935869
3667,0,13,33611.11,222.38,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.45655588060569413,-0.4795730802618862,0.8518984610935869
3668,0,21,17777.78,76.95,13,36736.11,222.38,1.62,0.21,0.2,0.8,0.4512981092189821,0.4795730802618863,-0.892042020517738
3669,0,13,36736.11,222.38,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4512981092189821,-0.4795730802618862,0.8920420205177381
3670,0,21,17777.78,76.95,9,17777.78,249.31,2.33,0.37,0.35,0.65,0.5753177253551647,0.8472978603872037,-0.7013281298303397
3671,0,9,17777.78,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5753177253551647,-0.8472978603872037,0.7013281298303397
3672,0,21,17777.78,76.95,9,20069.44,249.31,2.33,0.37,0.35,0.65,0.5661977094963907,0.8472978603872037,-0.7356506967489801
3673,0,9,20069.44,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5661977094963907,-0.8472978603872037,0.7356506967489801
3674,0,21,17777.78,76.95,9,22500.0,249.31,2.33,0.37,0.35,0.65,0.557475887536334,0.8472978603872037,-0.7708105420555678
3675,0,9,22500.0,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5574758875363338,-0.8472978603872037,0.7708105420555679
3676,0,21,17777.78,76.95,9,25069.44,249.31,2.33,0.37,0.35,0.65,0.5491686042695948,0.8472978603872037,-0.8066823971901373
3677,0,9,25069.44,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5491686042695946,-0.8472978603872037,0.8066823971901375
3678,0,21,17777.78,76.95,9,27777.78,249.31,2.33,0.37,0.35,0.65,0.541281747869029,0.8472978603872037,-0.8431501839398012
3679,0,9,27777.78,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.541281747869029,-0.8472978603872037,0.8431501839398012
3680,0,21,17777.78,76.95,9,30625.0,249.31,2.33,0.37,0.35,0.65,0.5338132475819946,0.8472978603872037,-0.8801060058672707
3681,0,9,30625.0,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5338132475819946,-0.8472978603872037,0.8801060058672706
3682,0,21,17777.78,76.95,9,33611.11,249.31,2.33,0.37,0.35,0.65,0.5267548201708131,0.8472978603872037,-0.9174510427101861
3683,0,9,33611.11,249.31,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5267548201708131,-0.8472978603872037,0.917451042710186
3684,0,21,17777.78,76.95,13,36736.11,249.31,1.62,0.21,0.2,0.8,0.4438694431927463,0.4795730802618863,-0.9550948112555536
3685,0,13,36736.11,249.31,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4438694431927462,-0.4795730802618862,0.9550948112555537
3686,0,21,17777.78,76.95,13,40000.0,249.31,1.62,0.21,0.2,0.8,0.4398329310973103,0.4795730802618863,-0.9929550034272565
3687,0,13,40000.0,249.31,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4398329310973103,-0.4795730802618862,0.9929550034272565
3688,0,21,17777.78,76.95,5,17777.78,277.78,4.2,0.62,0.58,0.42,0.6612605985311936,1.4350845252893227,-0.781304680842934
3689,0,5,17777.78,277.78,21,17777.78,76.95,0.24,-0.62,0.58,0.42,0.6612605985311936,-1.4350845252893227,0.781304680842934
3690,0,21,17777.78,76.95,9,20069.44,277.78,2.33,0.37,0.35,0.65,0.547756664708197,0.8472978603872037,-0.8130305374952352
3691,0,9,20069.44,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.547756664708197,-0.8472978603872037,0.8130305374952354
3692,0,21,17777.78,76.95,9,22500.0,277.78,2.33,0.37,0.35,0.65,0.5407678506043606,0.8472978603872037,-0.8456144943846302
3693,0,9,22500.0,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5407678506043606,-0.8472978603872037,0.8456144943846301
3694,0,21,17777.78,76.95,9,25069.44,277.78,2.33,0.37,0.35,0.65,0.5340406218270954,0.8472978603872037,-0.8789434919817193
3695,0,9,25069.44,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5340406218270954,-0.8472978603872037,0.8789434919817193
3696,0,21,17777.78,76.95,9,27777.78,277.78,2.33,0.37,0.35,0.65,0.5275880206266402,0.8472978603872037,-0.9129117106031929
3697,0,9,27777.78,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5275880206266402,-0.8472978603872037,0.912911710603193
3698,0,21,17777.78,76.95,9,30625.0,277.78,2.33,0.37,0.35,0.65,0.5214168397307021,0.8472978603872037,-0.9474197678932916
3699,0,9,30625.0,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5214168397307021,-0.8472978603872037,0.9474197678932916
3700,0,21,17777.78,76.95,9,33611.11,277.78,2.33,0.37,0.35,0.65,0.5155286641791844,0.8472978603872037,-0.9823756938959979
3701,0,9,33611.11,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5155286641791846,-0.8472978603872037,0.9823756938959978
3702,0,21,17777.78,76.95,9,36736.11,277.78,2.33,0.37,0.35,0.65,0.5099210527483911,0.8472978603872037,-1.0176943874110278
3703,0,9,36736.11,277.78,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5099210527483911,-0.8472978603872037,1.0176943874110278
3704,0,21,17777.78,76.95,13,40000.0,277.78,1.62,0.21,0.2,0.8,0.4339644609084933,0.4795730802618863,-1.0532976058973829
3705,0,13,40000.0,277.78,21,17777.78,76.95,0.62,-0.21,0.2,0.8,0.4339644609084933,-0.4795730802618862,1.0532976058973829
3706,0,21,17777.78,76.95,5,17777.78,307.79,4.2,0.62,0.58,0.42,0.6411517810200135,1.4350845252893227,-0.8592093774869821
3707,0,5,17777.78,307.79,21,17777.78,76.95,0.24,-0.62,0.58,0.42,0.6411517810200135,-1.4350845252893227,0.8592093774869821
3708,0,21,17777.78,76.95,5,20069.44,307.79,4.2,0.62,0.58,0.42,0.6340832367472866,1.4350845252893227,-0.8885920426714969
3709,0,5,20069.44,307.79,21,17777.78,76.95,0.24,-0.62,0.58,0.42,0.6340832367472866,-1.4350845252893227,0.888592042671497
3710,0,21,17777.78,76.95,9,22500.0,307.79,2.33,0.37,0.35,0.65,0.5265011798377831,0.8472978603872037,-0.9188401192269825
3711,0,9,22500.0,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5265011798377831,-0.8472978603872037,0.9188401192269826
3712,0,21,17777.78,76.95,9,25069.44,307.79,2.33,0.37,0.35,0.65,0.5209956771923402,0.8472978603872037,-0.9498518955769498
3713,0,9,25069.44,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5209956771923402,-0.8472978603872037,0.9498518955769497
3714,0,21,17777.78,76.95,9,27777.78,307.79,2.33,0.37,0.35,0.65,0.5156668170490456,0.8472978603872037,-0.9815313261335695
3715,0,9,27777.78,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5156668170490456,-0.8472978603872037,0.9815313261335695
3716,0,21,17777.78,76.95,9,30625.0,307.79,2.33,0.37,0.35,0.65,0.5105253404605115,0.8472978603872037,-1.01378737205737
3717,0,9,30625.0,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5105253404605116,-0.8472978603872037,1.0137873720573698
3718,0,21,17777.78,76.95,9,33611.11,307.79,2.33,0.37,0.35,0.65,0.5055778094038201,0.8472978603872037,-1.046535008214835
3719,0,9,33611.11,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5055778094038201,-0.8472978603872037,1.046535008214835
3720,0,21,17777.78,76.95,9,36736.11,307.79,2.33,0.37,0.35,0.65,0.5008273829870159,0.8472978603872037,-1.0796948205581538
3721,0,9,36736.11,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.5008273829870159,-0.8472978603872037,1.0796948205581538
3722,0,21,17777.78,76.95,9,40000.0,307.79,2.33,0.37,0.35,0.65,0.4962744299988576,0.8472978603872037,-1.1131931019759662
3723,0,9,40000.0,307.79,21,17777.78,76.95,0.43,-0.37,0.35,0.65,0.4962744299988576,-0.8472978603872037,1.113193101975966
3724,0,21,20069.44,76.95,25,27777.78,76.95,0.84,-0.08,0.08,0.92,0.14932895245282685,-0.1743533871447778,-0.19988081752463704
3725,0,25,27777.78,76.95,21,20069.44,76.95,1.19,0.08,0.08,0.92,0.14932895245282696,0.17435338714477774,0.19988081752463707
3726,0,21,20069.44,76.95,29,30625.0,76.95,0.72,-0.14,0.13,0.87,0.08953442241108991,-0.322773392263051,-0.2646560163189356
3727,0,29,30625.0,76.95,21,20069.44,76.95,1.38,0.14,0.13,0.87,0.08953442241109001,0.322773392263051,0.2646560163189357
3728,0,21,20069.44,76.95,37,33611.11,76.95,0.57,-0.24,0.23,0.77,0.01872875962171791,-0.5663954749208014,-0.328364338680103
3729,0,37,33611.11,76.95,21,20069.44,76.95,1.76,0.25,0.24,0.76,0.018728759621717866,0.5663954749208014,0.32836433868010295
3730,0,21,20069.44,76.95,37,36736.11,76.95,0.57,-0.24,0.23,0.77,0.05514631993459636,-0.5663954749208014,-0.39095610740604947
3731,0,37,36736.11,76.95,21,20069.44,76.95,1.76,0.25,0.24,0.76,0.05514631993459631,0.5663954749208014,0.3909561074060494
3732,0,21,20069.44,76.95,37,40000.0,76.95,0.57,-0.24,0.23,0.77,0.084433612180708,-0.5663954749208014,-0.4523989803695167
3733,0,37,40000.0,76.95,21,20069.44,76.95,1.76,0.25,0.24,0.76,0.084433612180708,0.5663954749208014,0.45239898036951665
3734,0,21,20069.44,76.95,13,17777.78,93.11,1.62,0.21,0.2,0.8,0.9617916115361042,0.4795730802618863,-0.0229839342472403
3735,0,13,17777.78,93.11,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.9617916115361042,-0.4795730802618862,0.022983934247240306
3736,0,21,20069.44,76.95,25,30625.0,93.11,0.84,-0.08,0.08,0.92,0.21756202925366788,-0.1743533871447778,-0.33074997600603223
3737,0,25,30625.0,93.11,21,20069.44,76.95,1.19,0.08,0.08,0.92,0.21756202925366788,0.17435338714477774,0.3307499760060322
3738,0,21,20069.44,76.95,28,33611.11,93.11,0.75,-0.12,0.11,0.89,0.17515738233482933,-0.2876820724517809,-0.3905029674132231
3739,0,28,33611.11,93.11,21,20069.44,76.95,1.33,0.12,0.11,0.89,0.1751573823348294,0.28768207245178085,0.3905029674132232
3740,0,21,20069.44,76.95,29,36736.11,93.11,0.72,-0.14,0.13,0.87,0.17878712742478245,-0.322773392263051,-0.4494326398524513
3741,0,29,36736.11,93.11,21,20069.44,76.95,1.38,0.14,0.13,0.87,0.17878712742478245,0.322773392263051,0.44943263985245135
3742,0,21,20069.44,76.95,37,40000.0,93.11,0.57,-0.24,0.23,0.77,0.10637963399248768,-0.5663954749208014,-0.5074848921622663
3743,0,37,40000.0,93.11,21,20069.44,76.95,1.76,0.25,0.24,0.76,0.10637963399248779,0.5663954749208014,0.5074848921622664
3744,0,21,20069.44,76.95,13,17777.78,110.8,1.62,0.21,0.2,0.8,0.8213396036628599,0.4795730802618863,-0.11396083145507481
3745,0,13,17777.78,110.8,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.82133960366286,-0.4795730802618862,0.11396083145507473
3746,0,21,20069.44,76.95,13,20069.44,110.8,1.62,0.21,0.2,0.8,0.7489341785229239,0.4795730802618863,-0.17099696324979613
3747,0,13,20069.44,110.8,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.7489341785229239,-0.4795730802618862,0.1709969632497961
3748,0,21,20069.44,76.95,25,36736.11,110.8,0.84,-0.08,0.08,0.92,0.2571270353402448,-0.1743533871447778,-0.509753509702591
3749,0,25,36736.11,110.8,21,20069.44,76.95,1.19,0.08,0.08,0.92,0.2571270353402448,0.17435338714477774,0.5097535097025911
3750,0,21,20069.44,76.95,29,40000.0,110.8,0.72,-0.14,0.13,0.87,0.20829502116588416,-0.322773392263051,-0.5644988168640281
3751,0,29,40000.0,110.8,21,20069.44,76.95,1.38,0.14,0.13,0.87,0.20829502116588416,0.322773392263051,0.5644988168640281
3752,0,21,20069.44,76.95,9,17777.78,130.04,2.33,0.37,0.35,0.65,0.8189953772455169,0.8472978603872037,-0.20433224138056613
3753,0,9,17777.78,130.04,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.8189953772455169,-0.8472978603872037,0.20433224138056624
3754,0,21,20069.44,76.95,13,20069.44,130.04,1.62,0.21,0.2,0.8,0.6649726404304876,0.4795730802618863,-0.2565663865744212
3755,0,13,20069.44,130.04,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.6649726404304876,-0.4795730802618862,0.25656638657442116
3756,0,21,20069.44,76.95,13,22500.0,130.04,1.62,0.21,0.2,0.8,0.6256741407201966,0.4795730802618863,-0.30913805033942504
3757,0,13,22500.0,130.04,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.6256741407201966,-0.4795730802618862,0.309138050339425
3758,0,21,20069.44,76.95,25,40000.0,130.04,0.84,-0.08,0.08,0.92,0.27076161731569465,-0.1743533871447778,-0.6230270411187016
3759,0,25,40000.0,130.04,21,20069.44,76.95,1.19,0.08,0.08,0.92,0.27076161731569465,0.17435338714477774,0.6230270411187014
3760,0,21,20069.44,76.95,9,17777.78,150.82,2.33,0.37,0.35,0.65,0.7545486100537683,0.8472978603872037,-0.2935552439063917
3761,0,9,17777.78,150.82,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.7545486100537683,-0.8472978603872037,0.29355524390639176
3762,0,21,20069.44,76.95,9,20069.44,150.82,2.33,0.37,0.35,0.65,0.7243847815875774,0.8472978603872037,-0.34143574673111743
3763,0,9,20069.44,150.82,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.7243847815875776,-0.8472978603872037,0.3414357467311174
3764,0,21,20069.44,76.95,9,22500.0,150.82,2.33,0.37,0.35,0.65,0.6968774864845367,0.8472978603872037,-0.3898315641422271
3765,0,9,22500.0,150.82,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.6968774864845367,-0.8472978603872037,0.389831564142227
3766,0,21,20069.44,76.95,13,25069.44,150.82,1.62,0.21,0.2,0.8,0.5565116219966223,0.4795730802618863,-0.43856729888674945
3767,0,13,25069.44,150.82,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.5565116219966221,-0.4795730802618862,0.43856729888674945
3768,0,21,20069.44,76.95,13,27777.78,150.82,1.62,0.21,0.2,0.8,0.5375540339470426,0.4795730802618863,-0.4874894726975507
3769,0,13,27777.78,150.82,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.5375540339470424,-0.4795730802618862,0.4874894726975507
3770,0,21,20069.44,76.95,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.7015514970755167,0.8472978603872037,-0.3812393533605897
3771,0,9,17777.78,173.13,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.7015514970755169,-0.8472978603872037,0.3812393533605896
3772,0,21,20069.44,76.95,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.6785507582346437,0.8472978603872037,-0.4251872868663639
3773,0,9,20069.44,173.13,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.6785507582346437,-0.8472978603872037,0.4251872868663639
3774,0,21,20069.44,76.95,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.6573950752082652,0.8472978603872037,-0.46978033479795683
3775,0,9,22500.0,173.13,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.6573950752082652,-0.8472978603872037,0.4697803347979567
3776,0,21,20069.44,76.95,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.6380369839859626,0.8472978603872037,-0.5148544828559888
3777,0,9,25069.44,173.13,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.6380369839859626,-0.8472978603872037,0.5148544828559888
3778,0,21,20069.44,76.95,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.5143126454627708,0.4795730802618863,-0.5602636441559344
3779,0,13,27777.78,173.13,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.5143126454627708,-0.4795730802618862,0.5602636441559344
3780,0,21,20069.44,76.95,13,30625.0,173.13,1.62,0.21,0.2,0.8,0.5021267676417851,0.4795730802618863,-0.605877377046348
3781,0,13,30625.0,173.13,21,20069.44,76.95,0.62,-0.21,0.2,0.8,0.5021267676417851,-0.4795730802618862,0.6058773770463479
3782,0,21,20069.44,76.95,9,17777.78,196.98,2.33,0.37,0.35,0.65,0.6585707330654219,0.8472978603872037,-0.46718273660445303
3783,0,9,17777.78,196.98,21,20069.44,76.95,0.43,-0.37,0.35,0.65,0.6585707330654219,-0.8472978603872037,0.4671827366044531
